ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-09-24,2194.7238327882365,627.098370055804,5764.341463808015,2194.7238327882365,2194.7238327882365,1152.8731905368402,1152.8731905368402,1152.8731905368402,203.648796728797,203.648796728797,203.648796728797,949.2243938080434,949.2243938080434,949.2243938080434,0.0,0.0,0.0,3347.5970233250764
2017-09-25,2195.71665382844,866.1008809017604,6286.7992994600445,2195.71665382844,2195.71665382844,1288.8911697857334,1288.8911697857334,1288.8911697857334,411.6104265009492,411.6104265009492,411.6104265009492,877.2807432847845,877.2807432847845,877.2807432847845,0.0,0.0,0.0,3484.6078236141734
2017-09-26,2196.7094748686427,259.47503471813343,5647.0952999492165,2196.7094748686427,2196.7094748686427,628.2158715440341,628.2158715440341,628.2158715440341,-172.0348848567707,-172.0348848567707,-172.0348848567707,800.2507564008047,800.2507564008047,800.2507564008047,0.0,0.0,0.0,2824.925346412677
2017-09-28,2198.6951169490494,385.88247841583757,5699.41072453623,2198.6951169490494,2198.6951169490494,790.5244085672186,790.5244085672186,790.5244085672186,156.03583920830275,156.03583920830275,156.03583920830275,634.4885693589159,634.4885693589159,634.4885693589159,0.0,0.0,0.0,2989.219525516268
2017-09-29,2199.687937989252,177.80284316149084,5902.613552173193,2199.687937989252,2199.687937989252,967.3878722538153,967.3878722538153,967.3878722538153,419.72081846387226,419.72081846387226,419.72081846387226,547.6670537899432,547.6670537899432,547.6670537899432,0.0,0.0,0.0,3167.0758102430673
2017-09-30,2200.680759029455,-10.377135100849769,5416.910615950583,2200.680759029455,2200.680759029455,481.04238659072735,481.04238659072735,481.04238659072735,21.48515800296985,21.48515800296985,21.48515800296985,459.5572285877573,459.5572285877573,459.5572285877573,0.0,0.0,0.0,2681.7231456201825
2017-10-01,2201.673580069659,151.38967252263507,5673.10269257127,2201.673580069659,2201.673580069659,574.8422221378562,574.8422221378562,574.8422221378562,203.64879672949428,203.64879672949428,203.64879672949428,371.1934254083619,371.1934254083619,371.1934254083619,0.0,0.0,0.0,2776.5158022075148
2017-10-02,2202.666401109862,161.3446197471368,5599.195968166292,2202.666401109862,2202.666401109862,695.2296788086164,695.2296788086164,695.2296788086164,411.6104265018865,411.6104265018865,411.6104265018865,283.6192523067299,283.6192523067299,283.6192523067299,0.0,0.0,0.0,2897.8960799184783
2017-10-03,2203.659222150065,-533.5218177811302,4955.291585443709,2203.659222150065,2203.659222150065,25.840085147241002,25.840085147241002,25.840085147241002,-172.03488485248718,-172.03488485248718,-172.03488485248718,197.87496999972822,197.87496999972822,197.87496999972822,0.0,0.0,0.0,2229.499307297306
2017-10-04,2204.652043190268,-1609.0914593853802,3956.6133522980613,2204.652043190268,2204.652043190268,-925.481224972898,-925.481224972898,-925.481224972898,-1040.4661540526797,-1040.4661540526797,-1040.4661540526797,114.98492907978178,114.98492907978178,114.98492907978178,0.0,0.0,0.0,1279.1708182173702
2017-10-05,2205.6448642304713,-412.55300275820775,5117.509743231741,2205.6448642304713,2205.6448642304713,191.98104359794246,191.98104359794246,191.98104359794246,156.0358392095526,156.0358392095526,156.0358392095526,35.945204388389875,35.945204388389875,35.945204388389875,0.0,0.0,0.0,2397.625907828414
2017-10-06,2206.6376852706744,-236.92011626704223,5517.285616028933,2206.6376852706744,2206.6376852706744,381.4323752167642,381.4323752167642,381.4323752167642,419.72081846392234,419.72081846392234,419.72081846392234,-38.28844324715809,-38.28844324715809,-38.28844324715809,0.0,0.0,0.0,2588.0700604874387
2017-10-07,2207.6305063108775,-573.6659724767366,4716.148451156989,2207.6305063108775,2207.6305063108775,-85.32699581349321,-85.32699581349321,-85.32699581349321,21.48515800436902,21.48515800436902,21.48515800436902,-106.81215381786225,-106.81215381786225,-106.81215381786225,0.0,0.0,0.0,2122.303510497384
2017-10-08,2208.6233273510807,-434.41088730533727,4958.297854344463,2208.6233273510807,2208.6233273510807,34.863811325853675,34.863811325853675,34.863811325853675,203.64879672785682,203.64879672785682,203.64879672785682,-168.78498540200314,-168.78498540200314,-168.78498540200314,0.0,0.0,0.0,2243.487138676934
2017-10-09,2209.616148391284,-476.9548775627071,5137.5531173757345,2209.616148391284,2209.616148391284,188.1711769070495,188.1711769070495,188.1711769070495,411.61042650068083,411.61042650068083,411.61042650068083,-223.43924959363125,-223.43924959363125,-223.43924959363125,0.0,0.0,0.0,2397.787325298333
2017-10-10,2210.608969431487,-987.8870810107134,4419.815765660335,2210.608969431487,2210.608969431487,-442.1249431449562,-442.1249431449562,-442.1249431449562,-172.03488485322487,-172.03488485322487,-172.03488485322487,-270.09005829173134,-270.09005829173134,-270.09005829173134,0.0,0.0,0.0,1768.4840262865307
2017-10-12,2212.594611511893,-597.6587231399599,4690.489194203629,2212.594611511893,2212.594611511893,-181.0708717542307,-181.0708717542307,-181.0708717542307,156.03583921022138,156.03583921022138,156.03583921022138,-337.10671096445196,-337.10671096445196,-337.10671096445196,0.0,0.0,0.0,2031.5237397576625
2017-10-13,2213.5874325520967,-307.82280348323326,5262.923320490398,2213.5874325520967,2213.5874325520967,63.13115430881091,63.13115430881091,63.13115430881091,419.7208184634761,419.7208184634761,419.7208184634761,-356.58966415466523,-356.58966415466523,-356.58966415466523,0.0,0.0,0.0,2276.7185868609076
2017-10-14,2214.5802535922994,-905.8742264368971,4604.383137275205,2214.5802535922994,2214.5802535922994,-344.8302411255329,-344.8302411255329,-344.8302411255329,21.48515800381584,21.48515800381584,21.48515800381584,-366.3153991293487,-366.3153991293487,-366.3153991293487,0.0,0.0,0.0,1869.7500124667665
2017-10-15,2215.5730746325025,-625.3002164441422,4949.05507979917,2215.5730746325025,2215.5730746325025,-162.47300644896666,-162.47300644896666,-162.47300644896666,203.64879672744271,203.64879672744271,203.64879672744271,-366.1218031764094,-366.1218031764094,-366.1218031764094,0.0,0.0,0.0,2053.1000681835358
2017-10-16,2216.565895672706,-374.75789209508815,5083.801657891358,2216.565895672706,2216.565895672706,55.645471043569884,55.645471043569884,55.645471043569884,411.6104265011802,411.6104265011802,411.6104265011802,-355.9649554576104,-355.9649554576104,-355.9649554576104,0.0,0.0,0.0,2272.211366716276
2017-10-17,2217.558716712909,-899.032385989878,4372.174102021947,2217.558716712909,2217.558716712909,-507.9554910840949,-507.9554910840949,-507.9554910840949,-172.0348848539626,-172.0348848539626,-172.0348848539626,-335.9206062301323,-335.9206062301323,-335.9206062301323,0.0,0.0,0.0,1709.603225628814
2017-10-19,2219.5443587933155,-648.9073925836958,4768.476533240792,2219.5443587933155,2219.5443587933155,-111.0336586925802,-111.0336586925802,-111.0336586925802,156.03583920926533,156.03583920926533,156.03583920926533,-267.0694979018456,-267.0694979018456,-267.0694979018456,0.0,0.0,0.0,2108.5107001007354
2017-10-20,2220.537179833518,-363.67879483559346,5440.475750555561,2220.537179833518,2220.537179833518,200.71535637465925,200.71535637465925,200.71535637465925,419.72081846495126,419.72081846495126,419.72081846495126,-219.00546209029199,-219.00546209029199,-219.00546209029199,0.0,0.0,0.0,2421.2525362081774
2017-10-21,2221.5300008737213,-610.2688909874004,4918.075666235933,2221.5300008737213,2221.5300008737213,-141.04673266426863,-141.04673266426863,-141.04673266426863,21.48515800326269,21.48515800326269,21.48515800326269,-162.53189066753131,-162.53189066753131,-162.53189066753131,0.0,0.0,0.0,2080.4832682094525
2017-10-22,2222.522821913925,-360.07253446200906,4931.6633790340065,2222.522821913925,2222.522821913925,105.35550118858738,105.35550118858738,105.35550118858738,203.64879672925142,203.64879672925142,203.64879672925142,-98.29329554066402,-98.29329554066402,-98.29329554066402,0.0,0.0,0.0,2327.8783231025122
2017-10-23,2223.515642954128,118.09124781685816,5400.415630877928,2223.515642954128,2223.515642954128,384.5790806325033,384.5790806325033,384.5790806325033,411.6104265008274,411.6104265008274,411.6104265008274,-27.03134586832402,-27.03134586832402,-27.03134586832402,0.0,0.0,0.0,2608.0947235866315
2017-10-24,2224.508463994331,-413.236316079425,4873.43017770794,2224.508463994331,2224.508463994331,-121.61070097660937,-121.61070097660937,-121.61070097660937,-172.0348848528276,-172.0348848528276,-172.0348848528276,50.424183876218244,50.424183876218244,50.424183876218244,0.0,0.0,0.0,2102.897763017722
2017-10-26,2226.4941060747374,-437.05531962077254,5341.820857924003,2226.4941060747374,2226.4941060747374,376.25633843615435,376.25633843615435,376.25633843615435,156.03583921051518,156.03583921051518,156.03583921051518,220.22049922563917,220.22049922563917,220.22049922563917,0.0,0.0,0.0,2602.7504445108916
2017-10-27,2227.4869271149405,266.80036049145406,5662.319485030048,2227.4869271149405,2227.4869271149405,730.2827679324598,730.2827679324598,730.2827679324598,419.7208184640407,419.7208184640407,419.7208184640407,310.561949468419,310.561949468419,310.561949468419,0.0,0.0,0.0,2957.7696950474
2017-10-28,2228.4797481551436,-131.06404150095588,5242.285625585519,2228.4797481551436,2228.4797481551436,424.61055052277175,424.61055052277175,424.61055052277175,21.48515800270955,21.48515800270955,21.48515800270955,403.1253925200622,403.1253925200622,403.1253925200622,0.0,0.0,0.0,2653.0902986779156
2017-10-29,2229.4725691953468,202.04141868030155,5542.067684591312,2229.4725691953468,2229.4725691953468,700.4710008072241,700.4710008072241,700.4710008072241,203.64879672761384,203.64879672761384,203.64879672761384,496.82220407961006,496.82220407961006,496.82220407961006,0.0,0.0,0.0,2929.9435700025706
2017-10-30,2230.46539023555,469.8363923393537,6096.981947366405,2230.46539023555,2230.46539023555,1002.1660768856524,1002.1660768856524,1002.1660768856524,411.6104265013496,411.6104265013496,411.6104265013496,590.5556503843029,590.5556503843029,590.5556503843029,0.0,0.0,0.0,3232.631467121202
2017-10-31,2231.458211275753,59.63276126848828,5613.880084206518,2231.458211275753,2231.458211275753,511.20215547789513,511.20215547789513,511.20215547789513,-172.03488485356525,-172.03488485356525,-172.03488485356525,683.2370403314605,683.2370403314605,683.2370403314605,0.0,0.0,0.0,2742.6603667536483
2017-11-01,2232.451032315956,-790.6339163266535,4683.663118703135,2232.451032315956,2232.451032315956,-266.66404343485516,-266.66404343485516,-266.66404343485516,-1040.4661540523416,-1040.4661540523416,-1040.4661540523416,773.8021106174864,773.8021106174864,773.8021106174864,0.0,0.0,0.0,1965.786988881101
2017-11-02,2233.4438533561593,492.8853313612851,5881.9593866435425,2233.4438533561593,2233.4438533561593,1017.2632182416629,1017.2632182416629,1017.2632182416629,156.03583921060292,156.03583921060292,156.03583921060292,861.22737903106,861.22737903106,861.22737903106,0.0,0.0,0.0,3250.707071597822
2017-11-03,2234.4366743963624,768.320007047527,6359.148048456798,2234.4366743963624,2234.4366743963624,1364.2670037541293,1364.2670037541293,1364.2670037541293,419.7208184655156,419.7208184655156,419.7208184655156,944.5461852886136,944.5461852886136,944.5461852886136,0.0,0.0,0.0,3598.7036781504917
2017-11-04,2235.429495436566,729.227846378333,5927.990532269417,2235.429495436566,2235.429495436566,1044.3492858389875,1044.3492858389875,1044.3492858389875,21.48515800410864,21.48515800410864,21.48515800410864,1022.8641278348789,1022.8641278348789,1022.8641278348789,0.0,0.0,0.0,3279.7787812755532
2017-11-05,2236.4223164767686,690.4425695961555,6438.7443873644015,2236.4223164767686,2236.4223164767686,1299.022396270594,1299.022396270594,1299.022396270594,203.64879672831114,203.64879672831114,203.64879672831114,1095.373599542283,1095.373599542283,1095.373599542283,0.0,0.0,0.0,3535.4447127473627
2017-11-06,2237.4151375169718,1138.4745851064672,6424.737797794926,2237.4151375169718,2237.4151375169718,1572.9775523737594,1572.9775523737594,1572.9775523737594,411.61042650099654,411.61042650099654,411.61042650099654,1161.3671258727632,1161.3671258727632,1161.3671258727632,0.0,0.0,0.0,3810.392689890731
2017-11-07,2238.4079585571753,565.255913727396,5863.270416704181,2238.4079585571753,2238.4079585571753,1048.2143314452242,1048.2143314452242,1048.2143314452242,-172.03488485472826,-172.03488485472826,-172.03488485472826,1220.2492162999524,1220.2492162999524,1220.2492162999524,0.0,0.0,0.0,3286.6222900023995
2017-11-08,2239.400779597378,-215.38818415286755,5154.26693694686,2239.400779597378,2239.400779597378,231.0802999275703,231.0802999275703,231.0802999275703,-1040.4661540521138,-1040.4661540521138,-1040.4661540521138,1271.546453979684,1271.546453979684,1271.546453979684,0.0,0.0,0.0,2470.481079524948
2017-11-09,2240.393600637581,960.4249146107318,6547.064092921144,2240.393600637581,2240.393600637581,1470.9514091935685,1470.9514091935685,1470.9514091935685,156.03583920964684,156.03583920964684,156.03583920964684,1314.9155699839216,1314.9155699839216,1314.9155699839216,0.0,0.0,0.0,3711.3450098311496
2017-11-10,2241.3864216777847,1335.8733894660297,6627.446346245218,2241.3864216777847,2241.3864216777847,1769.8700953002653,1769.8700953002653,1769.8700953002653,419.72081846460514,419.72081846460514,419.72081846460514,1350.1492768356607,1350.1492768356607,1350.1492768356607,0.0,0.0,0.0,4011.25651697805
2017-11-11,2242.3792427179874,1008.7636886766503,6332.934473023375,2242.3792427179874,2242.3792427179874,1398.6648294223714,1398.6648294223714,1398.6648294223714,21.485158003555515,21.485158003555515,21.485158003555515,1377.1796714188158,1377.1796714188158,1377.1796714188158,0.0,0.0,0.0,3641.044072140359
2017-11-12,2243.3720637581905,1089.5315975689118,6458.5617023724235,2243.3720637581905,2243.3720637581905,1599.7278558491798,1599.7278558491798,1599.7278558491798,203.64879672900838,203.64879672900838,203.64879672900838,1396.0790591201717,1396.0790591201717,1396.0790591201717,0.0,0.0,0.0,3843.0999196073703
2017-11-13,2244.364884798394,1369.493007568488,6868.522267078383,2244.364884798394,2244.364884798394,1818.6685251952904,1818.6685251952904,1818.6685251952904,411.6104265006436,411.6104265006436,411.6104265006436,1407.0580986946472,1407.0580986946472,1407.0580986946472,0.0,0.0,0.0,4063.0334099936845
2017-11-14,2245.357705838597,822.4286952601495,6327.721434369962,2245.357705838597,2245.357705838597,1238.4263351007894,1238.4263351007894,1238.4263351007894,-172.0348848527427,-172.0348848527427,-172.0348848527427,1410.461219953532,1410.461219953532,1410.461219953532,0.0,0.0,0.0,3483.7840409393866
2017-11-15,2246.3505268788,-108.15024192698988,5088.47915676062,2246.3505268788,2246.3505268788,366.29316891723477,366.29316891723477,366.29316891723477,-1040.4661540525456,-1040.4661540525456,-1040.4661540525456,1406.7593229697804,1406.7593229697804,1406.7593229697804,0.0,0.0,0.0,2612.6436957960345
2017-11-16,2247.3433479190035,1305.4341976281894,6369.206793354602,2247.3433479190035,2247.3433479190035,1552.5756660481748,1552.5756660481748,1552.5756660481748,156.03583920752874,156.03583920752874,156.03583920752874,1396.539826840646,1396.539826840646,1396.539826840646,0.0,0.0,0.0,3799.919013967178
2017-11-17,2248.3361689592066,1325.398449634121,6547.498357454364,2248.3361689592066,2248.3361689592066,1800.2150153014675,1800.2150153014675,1800.2150153014675,419.7208184646551,419.7208184646551,419.7208184646551,1380.4941968368123,1380.4941968368123,1380.4941968368123,0.0,0.0,0.0,4048.551184260674
2017-11-18,2249.3289899994093,828.5698239475767,6330.669057007812,2249.3289899994093,2249.3289899994093,1380.888297517322,1380.888297517322,1380.888297517322,21.485158004152183,21.485158004152183,21.485158004152183,1359.40313951317,1359.40313951317,1359.40313951317,0.0,0.0,0.0,3630.217287516731
2017-11-19,2250.321811039613,977.5629525114382,6355.4854958397,2250.321811039613,2250.321811039613,1537.7685112782544,1537.7685112782544,1537.7685112782544,203.64879672970568,203.64879672970568,203.64879672970568,1334.1197145485487,1334.1197145485487,1334.1197145485487,0.0,0.0,0.0,3788.0903223178675
2017-11-20,2251.314632079816,1119.0712867503023,6711.6048764730485,2251.314632079816,2251.314632079816,1717.1610946285969,1717.1610946285969,1717.1610946285969,411.6104265007282,411.6104265007282,411.6104265007282,1305.5506681278687,1305.5506681278687,1305.5506681278687,0.0,0.0,0.0,3968.475726708413
2017-11-21,2252.307453120019,780.2896349580262,5923.297641998952,2252.307453120019,2252.307453120019,1102.6014591674214,1102.6014591674214,1102.6014591674214,-172.03488485390565,-172.03488485390565,-172.03488485390565,1274.6363440213272,1274.6363440213272,1274.6363440213272,0.0,0.0,0.0,3354.90891228744
2017-11-22,2253.300274160222,-356.67994422022616,5368.132183926385,2253.300274160222,2253.300274160222,201.86341957480158,201.86341957480158,201.86341957480158,-1040.4661540523177,-1040.4661540523177,-1040.4661540523177,1242.3295736271193,1242.3295736271193,1242.3295736271193,0.0,0.0,0.0,2455.163693735024
2017-11-23,2254.2930952004253,729.0249770046305,6305.831093582342,2254.2930952004253,2254.2930952004253,1365.6098228998133,1365.6098228998133,1365.6098228998133,156.03583920877855,156.03583920877855,156.03583920877855,1209.5739836910348,1209.5739836910348,1209.5739836910348,0.0,0.0,0.0,3619.902918100239
2017-11-24,2255.2859162406285,1128.9134222082814,6685.327673801548,2255.2859162406285,2255.2859162406285,1597.00300738312,1597.00300738312,1597.00300738312,419.7208184647052,419.7208184647052,419.7208184647052,1177.282188918415,1177.282188918415,1177.282188918415,0.0,0.0,0.0,3852.2889236237484
2017-11-25,2256.278737280832,803.3242598234776,6315.938050133532,2256.278737280832,2256.278737280832,1167.799513132319,1167.799513132319,1167.799513132319,21.48515800325162,21.48515800325162,21.48515800325162,1146.3143551290673,1146.3143551290673,1146.3143551290673,0.0,0.0,0.0,3424.078250413151
2017-11-26,2257.2715583210347,644.1613399847217,6084.468852904516,2257.2715583210347,2257.2715583210347,1321.106422806347,1321.106422806347,1321.106422806347,203.64879672806825,203.64879672806825,203.64879672806825,1117.4576260782785,1117.4576260782785,1117.4576260782785,0.0,0.0,0.0,3578.3779811273816
2017-11-27,2258.264379361238,969.0416654118061,6542.992767310746,2258.264379361238,2258.264379361238,1503.0173294462795,1503.0173294462795,1503.0173294462795,411.6104265012278,411.6104265012278,411.6104265012278,1091.4069029450513,1091.4069029450513,1091.4069029450513,0.0,0.0,0.0,3761.281708807517
2017-11-28,2259.2572004014414,518.7013982706418,5795.984581983612,2259.2572004014414,2259.2572004014414,896.7125645332609,896.7125645332609,896.7125645332609,-172.0348848546433,-172.0348848546433,-172.0348848546433,1068.7474493879045,1068.7474493879045,1068.7474493879045,0.0,0.0,0.0,3155.969764934702
2017-11-29,2260.250021441644,-385.51600869223614,4852.650764460911,2260.250021441644,2260.250021441644,9.473612895060517,9.473612895060517,9.473612895060517,-1040.4661540521763,-1040.4661540521763,-1040.4661540521763,1049.9397669472369,1049.9397669472369,1049.9397669472369,0.0,0.0,0.0,2269.7236343367044
2017-11-30,2261.242842481847,685.665525645342,6164.468689421137,2261.242842481847,2261.242842481847,1191.3429848676808,1191.3429848676808,1191.3429848676808,156.03583920724148,156.03583920724148,156.03583920724148,1035.3071456604393,1035.3071456604393,1035.3071456604393,0.0,0.0,0.0,3452.585827349528
2017-12-01,2262.235663522051,1261.7067897473416,6418.087018035295,2262.235663522051,2262.235663522051,1444.7470621038278,1444.7470621038278,1444.7470621038278,419.72081846521945,419.72081846521945,419.72081846521945,1025.0262436386083,1025.0262436386083,1025.0262436386083,0.0,0.0,0.0,3706.9827256258786
2017-12-02,2263.2284845622535,469.6412156583628,6046.735421451084,2263.2284845622535,2263.2284845622535,1040.6061459047255,1040.6061459047255,1040.6061459047255,21.48515800384835,21.48515800384835,21.48515800384835,1019.1209879008773,1019.1209879008773,1019.1209879008773,0.0,0.0,0.0,3303.834630466979
2017-12-03,2264.2213056024566,822.7781160193447,6161.573995502571,2264.2213056024566,2264.2213056024566,1221.1088149023437,1221.1088149023437,1221.1088149023437,203.6487967286533,203.6487967286533,203.6487967286533,1017.4600181736904,1017.4600181736904,1017.4600181736904,0.0,0.0,0.0,3485.3301205048
2017-12-04,2265.21412664266,1002.1817589640348,6164.080230614444,2265.21412664266,2265.21412664266,1431.3682435990515,1431.3682435990515,1431.3682435990515,411.61042650172743,411.61042650172743,411.61042650172743,1019.7578170973245,1019.7578170973245,1019.7578170973245,0.0,0.0,0.0,3696.582370241712
2017-12-05,2266.2069476828633,177.49672443276876,5713.860286235969,2266.2069476828633,2266.2069476828633,853.544701208601,853.544701208601,853.544701208601,-172.03488485538102,-172.03488485538102,-172.03488485538102,1025.579586063982,1025.579586063982,1025.579586063982,0.0,0.0,0.0,3119.7516488914644
2017-12-06,2267.1997687230664,-441.1021064378384,4971.715543232499,2267.1997687230664,2267.1997687230664,-6.116316374312434,-6.116316374312434,-6.116316374312434,-1040.4661540524353,-1040.4661540524353,-1040.4661540524353,1034.3498376781226,1034.3498376781226,1034.3498376781226,0.0,0.0,0.0,2261.083452348754
2017-12-07,2268.1925897632696,637.7640183055887,6344.000881715072,2268.1925897632696,2268.1925897632696,1201.400424879526,1201.400424879526,1201.400424879526,156.03583920791024,156.03583920791024,156.03583920791024,1045.364585671616,1045.364585671616,1045.364585671616,0.0,0.0,0.0,3469.5930146427954
2017-12-08,2269.1854108034727,1016.8321047455084,6512.497084159878,2269.1854108034727,2269.1854108034727,1477.527741720956,1477.527741720956,1477.527741720956,419.72081846430893,419.72081846430893,419.72081846430893,1057.8069232566472,1057.8069232566472,1057.8069232566472,0.0,0.0,0.0,3746.7131525244286
2017-12-09,2270.178231843676,585.7273480121319,6079.936126917209,2270.178231843676,2270.178231843676,1092.2508516321539,1092.2508516321539,1092.2508516321539,21.48515800329516,21.48515800329516,21.48515800329516,1070.7656936288586,1070.7656936288586,1070.7656936288586,0.0,0.0,0.0,3362.4290834758294
2017-12-10,2271.171052883879,664.7037017244164,6433.894686656358,2271.171052883879,2271.171052883879,1286.9056706643578,1286.9056706643578,1286.9056706643578,203.64879672823932,203.64879672823932,203.64879672823932,1083.2568739361186,1083.2568739361186,1083.2568739361186,0.0,0.0,0.0,3558.0767235482367
2017-12-11,2272.163873924082,965.511796459189,6532.101159367305,2272.163873924082,2272.163873924082,1505.8576452176,1505.8576452176,1505.8576452176,411.6104265018121,411.6104265018121,411.6104265018121,1094.2472187157878,1094.2472187157878,1094.2472187157878,0.0,0.0,0.0,3778.021519141682
2017-12-13,2274.1495160044883,-548.0440561264371,5077.577290308592,2274.1495160044883,2274.1495160044883,67.03361389092917,67.03361389092917,67.03361389092917,-1040.4661540527804,-1040.4661540527804,-1040.4661540527804,1107.4997679437097,1107.4997679437097,1107.4997679437097,0.0,0.0,0.0,2341.1831298954176
2017-12-14,2275.1423370446914,505.4805921738873,6431.088828822603,2275.1423370446914,2275.1423370446914,1263.7188571720126,1263.7188571720126,1263.7188571720126,156.03583920857903,156.03583920857903,156.03583920857903,1107.6830179634335,1107.6830179634335,1107.6830179634335,0.0,0.0,0.0,3538.861194216704
2017-12-15,2276.1351580848946,1040.6896700799896,6593.3722770087725,2276.1351580848946,2276.1351580848946,1521.982432349708,1521.982432349708,1521.982432349708,419.7208184633985,419.7208184633985,419.7208184633985,1102.2616138863095,1102.2616138863095,1102.2616138863095,0.0,0.0,0.0,3798.117590434603
2017-12-16,2277.1279791250977,550.9396999012822,6177.311547116556,2277.1279791250977,2277.1279791250977,1111.8359727131262,1111.8359727131262,1111.8359727131262,21.485158002742022,21.485158002742022,21.485158002742022,1090.3508147103844,1090.3508147103844,1090.3508147103844,0.0,0.0,0.0,3388.9639518382237
2017-12-17,2278.1208001653013,878.5068541088765,6321.679311930227,2278.1208001653013,2278.1208001653013,1274.8225441401148,1274.8225441401148,1274.8225441401148,203.6487967288244,203.6487967288244,203.6487967288244,1071.1737474112904,1071.1737474112904,1071.1737474112904,0.0,0.0,0.0,3552.943344305416
2017-12-18,2279.113621205504,1165.8698879700025,6428.337198950835,2279.113621205504,2279.113621205504,1455.6946187531319,1455.6946187531319,1455.6946187531319,411.6104265014591,411.6104265014591,411.6104265014591,1044.0841922516727,1044.0841922516727,1044.0841922516727,0.0,0.0,0.0,3734.8082399586356
2017-12-19,2280.106442245707,309.68285736550826,5809.0650740729325,2280.106442245707,2280.106442245707,836.5518397904009,836.5518397904009,836.5518397904009,-172.0348848549837,-172.0348848549837,-172.0348848549837,1008.5867246453846,1008.5867246453846,1008.5867246453846,0.0,0.0,0.0,3116.658282036108
2017-12-20,2281.0992632859106,-609.6686416229545,5015.888673127141,2281.0992632859106,2281.0992632859106,-76.11248746503028,-76.11248746503028,-76.11248746503028,-1040.4661540525526,-1040.4661540525526,-1040.4661540525526,964.3536665875224,964.3536665875224,964.3536665875224,0.0,0.0,0.0,2204.98677582088
2017-12-21,2282.0920843261133,612.0947544440844,6088.7089168178645,2282.0920843261133,2282.0920843261133,1067.2742063017777,1067.2742063017777,1067.2742063017777,156.03583920982888,156.03583920982888,156.03583920982888,911.238367091949,911.238367091949,911.238367091949,0.0,0.0,0.0,3349.366290627891
2017-12-22,2283.0849053663164,907.8678521460355,6234.6580392229625,2283.0849053663164,2283.0849053663164,1269.0052293888632,1269.0052293888632,1269.0052293888632,419.72081846391285,419.72081846391285,419.72081846391285,849.2844109249504,849.2844109249504,849.2844109249504,0.0,0.0,0.0,3552.09013475518
2017-12-23,2284.07772640652,386.48816818523085,5830.579936594519,2284.07772640652,2284.07772640652,800.2156044610011,800.2156044610011,800.2156044610011,21.48515800299133,21.48515800299133,21.48515800299133,778.7304464580097,778.7304464580097,778.7304464580097,0.0,0.0,0.0,3084.293330867521
2017-12-24,2285.0705474467227,569.6797005333902,6138.294426810842,2285.0705474467227,2285.0705474467227,903.6592213804835,903.6592213804835,903.6592213804835,203.64879672841036,203.64879672841036,203.64879672841036,700.0104246520733,700.0104246520733,700.0104246520733,0.0,0.0,0.0,3188.729768827206
2017-12-25,2286.063368486926,433.4533656876155,6026.545993641286,2286.063368486926,2286.063368486926,1025.359576134813,1025.359576134813,1025.359576134813,411.610426501106,411.610426501106,411.610426501106,613.749149633707,613.749149633707,613.749149633707,0.0,0.0,0.0,3311.4229446217387
2017-12-26,2287.0561895271294,-168.6308558397188,5208.0200494971805,2287.0561895271294,2287.0561895271294,348.7182696281888,348.7182696281888,348.7182696281888,-172.03488485614656,-172.03488485614656,-172.03488485614656,520.7531544843354,520.7531544843354,520.7531544843354,0.0,0.0,0.0,2635.7744591553183
2017-12-27,2288.0490105673325,-1126.3964647920916,4423.649899473003,2288.0490105673325,2288.0490105673325,-618.4691231261637,-618.4691231261637,-618.4691231261637,-1040.4661540529846,-1040.4661540529846,-1040.4661540529846,421.9970309268209,421.9970309268209,421.9970309268209,0.0,0.0,0.0,1669.579887441169
2017-12-28,2289.041831607535,90.56816459869185,5609.1138763433655,2289.041831607535,2289.041831607535,474.64129493816733,474.64129493816733,474.64129493816733,156.03583920771072,156.03583920771072,156.03583920771072,318.6054557304566,318.6054557304566,318.6054557304566,0.0,0.0,0.0,2763.6831265457026
2017-12-29,2290.0346526477388,169.72771354445274,5475.427223033416,2290.0346526477388,2290.0346526477388,631.5520853958008,631.5520853958008,631.5520853958008,419.7208184639628,419.7208184639628,419.7208184639628,211.83126693183797,211.83126693183797,211.83126693183797,0.0,0.0,0.0,2921.5867380435393
2017-12-30,2291.027473687942,-419.0876529469471,4932.535066713464,2291.027473687942,2291.027473687942,124.51520452446931,124.51520452446931,124.51520452446931,21.485158003240603,21.485158003240603,21.485158003240603,103.03004652122874,103.03004652122874,103.03004652122874,0.0,0.0,0.0,2415.5426782124114
2017-12-31,2292.0202947281446,-140.19945818933454,5157.6499179975735,2292.0202947281446,2292.0202947281446,197.28055709849707,197.28055709849707,197.28055709849707,203.64879672910763,203.64879672910763,203.64879672910763,-6.368239630610549,-6.368239630610549,-6.368239630610549,0.0,0.0,0.0,2489.3008518266415
2018-01-01,2293.013115768348,-228.8030154692324,5385.586806031476,2293.013115768348,2293.013115768348,296.7205147651762,296.7205147651762,296.7205147651762,411.6104265016056,411.6104265016056,411.6104265016056,-114.8899117364294,-114.8899117364294,-114.8899117364294,0.0,0.0,0.0,2589.7336305335243
